,Pattern,Relative SUP,local_interest_16,local_criterion_16,local_interest_20,local_criterion_20,local_interest_22,local_criterion_22,local_interest_27,local_criterion_27
768,"[3, 11, 19]",0.2414307004470939,0,0,0,0,0,0,0.3980147559382532,0.09609298131445158
769,"[3, 11, 20]",0.21460506706408347,0,0,0,0,0,0,0.46360117569133963,0.09949116140022789
770,"[3, 11, 21]",0.21311475409836064,0,0,0,0,0,0,0.4677289923191562,0.099679949182771
771,"[3, 11, 22]",0.15201192250372578,0,0,0,0,0,0,0.6990114713080572,0.10625807760569572
772,"[3, 11, 23]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
773,"[3, 11, 24]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
774,"[3, 11, 25]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
775,"[3, 11, 26]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
756,"[3, 10, 23]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
754,"[3, 10, 21]",0.21311475409836064,0,0,0,0,0,0,0.4677289923191562,0.099679949182771
821,"[3, 19, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
753,"[3, 10, 20]",0.21460506706408347,0,0,0,0,0,0,0.46360117569133963,0.09949116140022789
734,"[3, 9, 13]",0.2697466467958271,0,0,0,0,0,0,0.34293665758207015,0.09250601344613218
735,"[3, 9, 19]",0.2414307004470939,0,0,0,0,0,0,0.3980147559382532,0.09609298131445158
736,"[3, 9, 20]",0.21460506706408347,0,0,0,0,0,0,0.46360117569133963,0.09949116140022789
737,"[3, 9, 21]",0.21311475409836064,0,0,0,0,0,0,0.4677289923191562,0.099679949182771
738,"[3, 9, 22]",0.15201192250372578,0,0,0,0,0,0,0.6990114713080572,0.10625807760569572
739,"[3, 9, 23]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
740,"[3, 9, 24]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
741,"[3, 9, 25]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
742,"[3, 9, 26]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
743,"[3, 9, 27]",0.12667660208643816,0,0,0,0,0,0,0.8733233979135618,0.11062964057027237
744,"[3, 9, 28]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
745,"[3, 9, 29]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
746,"[3, 9, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
747,"[3, 9, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
748,"[3, 10]",0.3502235469448584,0,0,0,0,0,0,0.21717197835520227,0.07605874055659095
749,"[3, 10, 11]",0.323397913561848,0,0,0,0,0,0,0.26502846703798577,0.0857096532745796
750,"[3, 10, 12]",0.28763040238450077,0,0,0,0,0,0,0.3120989081176435,0.08976913452564114
751,"[3, 10, 13]",0.2697466467958271,0,0,0,0,0,0,0.34293665758207015,0.09250601344613218
752,"[3, 10, 19]",0.2414307004470939,0,0,0,0,0,0,0.3980147559382532,0.09609298131445158
776,"[3, 11, 27]",0.12667660208643816,0,0,0,0,0,0,0.8733233979135618,0.11062964057027237
777,"[3, 11, 28]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
778,"[3, 11, 29]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
779,"[3, 11, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
802,"[3, 13, 24]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
803,"[3, 13, 25]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
804,"[3, 13, 26]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
805,"[3, 13, 27]",0.12667660208643816,0,0,0,0,0,0,0.8733233979135618,0.11062964057027237
806,"[3, 13, 28]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
807,"[3, 13, 29]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
808,"[3, 13, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
809,"[3, 13, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
810,"[3, 19]",0.2414307004470939,0,0,0,0,0,0,0.3980147559382532,0.09609298131445158
811,"[3, 19, 20]",0.21460506706408347,0,0,0,0,0,0,0.46360117569133963,0.09949116140022789
812,"[3, 19, 21]",0.21311475409836064,0,0,0,0,0,0,0.4677289923191562,0.099679949182771
813,"[3, 19, 22]",0.15201192250372578,0,0,0,0,0,0,0.6990114713080572,0.10625807760569572
814,"[3, 19, 23]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
815,"[3, 19, 24]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
816,"[3, 19, 25]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
817,"[3, 19, 26]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
818,"[3, 19, 27]",0.12667660208643816,0,0,0,0,0,0,0.8733233979135618,0.11062964057027237
819,"[3, 19, 28]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
820,"[3, 19, 29]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
801,"[3, 13, 23]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
800,"[3, 13, 22]",0.15201192250372578,0,0,0,0,0,0,0.6990114713080572,0.10625807760569572
799,"[3, 13, 21]",0.21311475409836064,0,0,0,0,0,0,0.4677289923191562,0.099679949182771
788,"[3, 12, 24]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
780,"[3, 11, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
781,"[3, 12]",0.28763040238450077,0,0,0,0,0,0,0.3120989081176435,0.08976913452564114
782,"[3, 12, 13]",0.2697466467958271,0,0,0,0,0,0,0.34293665758207015,0.09250601344613218
783,"[3, 12, 19]",0.2414307004470939,0,0,0,0,0,0,0.3980147559382532,0.09609298131445158
784,"[3, 12, 20]",0.21460506706408347,0,0,0,0,0,0,0.46360117569133963,0.09949116140022789
785,"[3, 12, 21]",0.21311475409836064,0,0,0,0,0,0,0.4677289923191562,0.099679949182771
786,"[3, 12, 22]",0.15201192250372578,0,0,0,0,0,0,0.6990114713080572,0.10625807760569572
787,"[3, 12, 23]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
789,"[3, 12, 25]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
798,"[3, 13, 20]",0.21460506706408347,0,0,0,0,0,0,0.46360117569133963,0.09949116140022789
790,"[3, 12, 26]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
791,"[3, 12, 27]",0.12667660208643816,0,0,0,0,0,0,0.8733233979135618,0.11062964057027237
792,"[3, 12, 28]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
793,"[3, 12, 29]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
794,"[3, 12, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
795,"[3, 12, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
796,"[3, 13]",0.2697466467958271,0,0,0,0,0,0,0.34293665758207015,0.09250601344613218
797,"[3, 13, 19]",0.2414307004470939,0,0,0,0,0,0,0.3980147559382532,0.09609298131445158
913,"[4, 5, 22]",0.25757575757575757,0,0,0,0,0,0,0.6110416087480307,0.15738950528358367
914,"[4, 5, 23]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
915,"[4, 5, 24]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1029,"[4, 11, 27]",0.21464646464646464,0,0,0,0,0,0,0.7853535353535354,0.16857335986123864
1031,"[4, 11, 29]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1032,"[4, 11, 30]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1033,"[4, 11, 31]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1034,"[4, 12]",0.48737373737373735,0,0,0,0,0,0,0.224129045557617,0.10923461058742444
1035,"[4, 12, 13]",0.45707070707070707,0,0,0,0,0,0,0.25496679502204367,0.11653785328027753
1036,"[4, 12, 19]",0.4090909090909091,0,0,0,0,0,0,0.3100448933782267,0.12683654729109275
1037,"[4, 12, 20]",0.36363636363636365,0,0,0,0,0,0,0.37563131313131315,0.13659320477502296
1038,"[4, 12, 21]",0.3611111111111111,0,0,0,0,0,0,0.37975912975912973,0.13713524130190796
1039,"[4, 12, 22]",0.25757575757575757,0,0,0,0,0,0,0.6110416087480307,0.15738950528358367
1040,"[4, 12, 23]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1041,"[4, 12, 24]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1042,"[4, 12, 25]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1043,"[4, 12, 26]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1044,"[4, 12, 27]",0.21464646464646464,0,0,0,0,0,0,0.7853535353535354,0.16857335986123864
1045,"[4, 12, 28]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1046,"[4, 12, 29]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1047,"[4, 12, 30]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1048,"[4, 12, 31]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1049,"[4, 13]",0.45707070707070707,0,0,0,0,0,0,0.25496679502204367,0.11653785328027753
1030,"[4, 11, 28]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1028,"[4, 11, 26]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1006,"[4, 10, 20]",0.36363636363636365,0,0,0,0,0,0,0.37563131313131315,0.13659320477502296
1027,"[4, 11, 25]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1008,"[4, 10, 22]",0.25757575757575757,0,0,0,0,0,0,0.6110416087480307,0.15738950528358367
1009,"[4, 10, 23]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1010,"[4, 10, 24]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1011,"[4, 10, 25]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1012,"[4, 10, 26]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1013,"[4, 10, 27]",0.21464646464646464,0,0,0,0,0,0,0.7853535353535354,0.16857335986123864
1014,"[4, 10, 28]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1015,"[4, 10, 29]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1016,"[4, 10, 30]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1017,"[4, 10, 31]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1018,"[4, 11]",0.547979797979798,0,0,0,0,0,0,0.17705860447795932,0.09702453831241711
1019,"[4, 11, 12]",0.48737373737373735,0,0,0,0,0,0,0.224129045557617,0.10923461058742444
1020,"[4, 11, 13]",0.45707070707070707,0,0,0,0,0,0,0.25496679502204367,0.11653785328027753
1021,"[4, 11, 19]",0.4090909090909091,0,0,0,0,0,0,0.3100448933782267,0.12683654729109275
1022,"[4, 11, 20]",0.36363636363636365,0,0,0,0,0,0,0.37563131313131315,0.13659320477502296
1023,"[4, 11, 21]",0.3611111111111111,0,0,0,0,0,0,0.37975912975912973,0.13713524130190796
1024,"[4, 11, 22]",0.25757575757575757,0,0,0,0,0,0,0.6110416087480307,0.15738950528358367
1025,"[4, 11, 23]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1026,"[4, 11, 24]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1050,"[4, 13, 19]",0.4090909090909091,0,0,0,0,0,0,0.3100448933782267,0.12683654729109275
1051,"[4, 13, 20]",0.36363636363636365,0,0,0,0,0,0,0.37563131313131315,0.13659320477502296
1052,"[4, 13, 21]",0.3611111111111111,0,0,0,0,0,0,0.37975912975912973,0.13713524130190796
1053,"[4, 13, 22]",0.25757575757575757,0,0,0,0,0,0,0.6110416087480307,0.15738950528358367
1076,"[4, 20]",0.36363636363636365,0,0,0,0,0,0,0.37563131313131315,0.13659320477502296
1077,"[4, 20, 21]",0.3611111111111111,0,0,0,0,0,0,0.37975912975912973,0.13713524130190796
1078,"[4, 20, 22]",0.25757575757575757,0,0,0,0,0,0,0.6110416087480307,0.15738950528358367
1079,"[4, 20, 23]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1080,"[4, 20, 24]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1081,"[4, 20, 25]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1082,"[4, 20, 26]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1083,"[4, 20, 27]",0.21464646464646464,0,0,0,0,0,0,0.7853535353535354,0.16857335986123864
1084,"[4, 20, 28]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1085,"[4, 20, 29]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1086,"[4, 20, 30]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1087,"[4, 20, 31]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1088,"[4, 21]",0.3611111111111111,0,0,0,0,0,0,0.37975912975912973,0.13713524130190796
1089,"[4, 21, 22]",0.25757575757575757,0,0,0,0,0,0,0.6110416087480307,0.15738950528358367
1090,"[4, 21, 23]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1091,"[4, 21, 24]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1092,"[4, 21, 25]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1093,"[4, 21, 26]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1094,"[4, 21, 27]",0.21464646464646464,0,0,0,0,0,0,0.7853535353535354,0.16857335986123864
1075,"[4, 19, 31]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1074,"[4, 19, 30]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1073,"[4, 19, 29]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1062,"[4, 13, 31]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1054,"[4, 13, 23]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1055,"[4, 13, 24]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1056,"[4, 13, 25]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1057,"[4, 13, 26]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1058,"[4, 13, 27]",0.21464646464646464,0,0,0,0,0,0,0.7853535353535354,0.16857335986123864
1059,"[4, 13, 28]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1060,"[4, 13, 29]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1061,"[4, 13, 30]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1063,"[4, 19]",0.4090909090909091,0,0,0,0,0,0,0.3100448933782267,0.12683654729109275
1072,"[4, 19, 28]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1064,"[4, 19, 20]",0.36363636363636365,0,0,0,0,0,0,0.37563131313131315,0.13659320477502296
1065,"[4, 19, 21]",0.3611111111111111,0,0,0,0,0,0,0.37975912975912973,0.13713524130190796
1066,"[4, 19, 22]",0.25757575757575757,0,0,0,0,0,0,0.6110416087480307,0.15738950528358367
1067,"[4, 19, 23]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1068,"[4, 19, 24]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1069,"[4, 19, 25]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1070,"[4, 19, 26]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1071,"[4, 19, 27]",0.21464646464646464,0,0,0,0,0,0,0.7853535353535354,0.16857335986123864
1007,"[4, 10, 21]",0.3611111111111111,0,0,0,0,0,0,0.37975912975912973,0.13713524130190796
1005,"[4, 10, 19]",0.4090909090909091,0,0,0,0,0,0,0.3100448933782267,0.12683654729109275
916,"[4, 5, 25]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
938,"[4, 6, 26]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
940,"[4, 6, 28]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
941,"[4, 6, 29]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
942,"[4, 6, 30]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
943,"[4, 6, 31]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
944,"[4, 7]",0.9141414141414141,0,0,0,0,0,0,0.02016016518778954,0.01842924191409044
945,"[4, 7, 8]",0.803030303030303,0,0,0,0,0,0,0.05264913283781211,0.04227884909703094
946,"[4, 7, 9]",0.803030303030303,0,0,0,0,0,0,0.05264913283781211,0.04227884909703094
947,"[4, 7, 10]",0.5934343434343434,0,0,0,0,0,0,0.1292021157951758,0.07667297275723815
948,"[4, 7, 11]",0.547979797979798,0,0,0,0,0,0,0.17705860447795932,0.09702453831241711
949,"[4, 7, 12]",0.48737373737373735,0,0,0,0,0,0,0.224129045557617,0.10923461058742444
950,"[4, 7, 13]",0.45707070707070707,0,0,0,0,0,0,0.25496679502204367,0.11653785328027753
951,"[4, 7, 19]",0.4090909090909091,0,0,0,0,0,0,0.3100448933782267,0.12683654729109275
952,"[4, 7, 20]",0.36363636363636365,0,0,0,0,0,0,0.37563131313131315,0.13659320477502296
953,"[4, 7, 21]",0.3611111111111111,0,0,0,0,0,0,0.37975912975912973,0.13713524130190796
954,"[4, 7, 22]",0.25757575757575757,0,0,0,0,0,0,0.6110416087480307,0.15738950528358367
955,"[4, 7, 23]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
956,"[4, 7, 24]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
957,"[4, 7, 25]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
958,"[4, 7, 26]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
939,"[4, 6, 27]",0.21464646464646464,0,0,0,0,0,0,0.7853535353535354,0.16857335986123864
937,"[4, 6, 25]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
1004,"[4, 10, 13]",0.45707070707070707,0,0,0,0,0,0,0.25496679502204367,0.11653785328027753
936,"[4, 6, 24]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
917,"[4, 5, 26]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
918,"[4, 5, 27]",0.21464646464646464,0,0,0,0,0,0,0.7853535353535354,0.16857335986123864
919,"[4, 5, 28]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
920,"[4, 5, 29]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
921,"[4, 5, 30]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
922,"[4, 5, 31]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
923,"[4, 6]",0.9141414141414141,0,0,0,0,0,0,0.02016016518778954,0.01842924191409044
924,"[4, 6, 7]",0.9141414141414141,0,0,0,0,0,0,0.02016016518778954,0.01842924191409044
925,"[4, 6, 8]",0.803030303030303,0,0,0,0,0,0,0.05264913283781211,0.04227884909703094
926,"[4, 6, 9]",0.803030303030303,0,0,0,0,0,0,0.05264913283781211,0.04227884909703094
927,"[4, 6, 10]",0.5934343434343434,0,0,0,0,0,0,0.1292021157951758,0.07667297275723815
928,"[4, 6, 11]",0.547979797979798,0,0,0,0,0,0,0.17705860447795932,0.09702453831241711
929,"[4, 6, 12]",0.48737373737373735,0,0,0,0,0,0,0.224129045557617,0.10923461058742444
930,"[4, 6, 13]",0.45707070707070707,0,0,0,0,0,0,0.25496679502204367,0.11653785328027753
931,"[4, 6, 19]",0.4090909090909091,0,0,0,0,0,0,0.3100448933782267,0.12683654729109275
932,"[4, 6, 20]",0.36363636363636365,0,0,0,0,0,0,0.37563131313131315,0.13659320477502296
933,"[4, 6, 21]",0.3611111111111111,0,0,0,0,0,0,0.37975912975912973,0.13713524130190796
934,"[4, 6, 22]",0.25757575757575757,0,0,0,0,0,0,0.6110416087480307,0.15738950528358367
935,"[4, 6, 23]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
959,"[4, 7, 27]",0.21464646464646464,0,0,0,0,0,0,0.7853535353535354,0.16857335986123864
960,"[4, 7, 28]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
961,"[4, 7, 29]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
962,"[4, 7, 30]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
985,"[4, 9, 11]",0.547979797979798,0,0,0,0,0,0,0.17705860447795932,0.09702453831241711
986,"[4, 9, 12]",0.48737373737373735,0,0,0,0,0,0,0.224129045557617,0.10923461058742444
987,"[4, 9, 13]",0.45707070707070707,0,0,0,0,0,0,0.25496679502204367,0.11653785328027753
988,"[4, 9, 19]",0.4090909090909091,0,0,0,0,0,0,0.3100448933782267,0.12683654729109275
989,"[4, 9, 20]",0.36363636363636365,0,0,0,0,0,0,0.37563131313131315,0.13659320477502296
990,"[4, 9, 21]",0.3611111111111111,0,0,0,0,0,0,0.37975912975912973,0.13713524130190796
991,"[4, 9, 22]",0.25757575757575757,0,0,0,0,0,0,0.6110416087480307,0.15738950528358367
992,"[4, 9, 23]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
993,"[4, 9, 24]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
994,"[4, 9, 25]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
995,"[4, 9, 26]",0.24494949494949494,0,0,0,0,0,0,0.6616421951473497,0.1620689215386185
996,"[4, 9, 27]",0.21464646464646464,0,0,0,0,0,0,0.7853535353535354,0.16857335986123864
997,"[4, 9, 28]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
998,"[4, 9, 29]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
999,"[4, 9, 30]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1000,"[4, 9, 31]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1001,"[4, 10]",0.5934343434343434,0,0,0,0,0,0,0.1292021157951758,0.07667297275723815
1002,"[4, 10, 11]",0.547979797979798,0,0,0,0,0,0,0.17705860447795932,0.09702453831241711
1003,"[4, 10, 12]",0.48737373737373735,0,0,0,0,0,0,0.224129045557617,0.10923461058742444
984,"[4, 9, 10]",0.5934343434343434,0,0,0,0,0,0,0.1292021157951758,0.07667297275723815
983,"[4, 9]",0.803030303030303,0,0,0,0,0,0,0.05264913283781211,0.04227884909703094
982,"[4, 8, 31]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
971,"[4, 8, 20]",0.36363636363636365,0,0,0,0,0,0,0.37563131313131315,0.13659320477502296
963,"[4, 7, 31]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
964,"[4, 8]",0.803030303030303,0,0,0,0,0,0,0.05264913283781211,0.04227884909703094
965,"[4, 8, 9]",0.803030303030303,0,0,0,0,0,0,0.05264913283781211,0.04227884909703094
